sex,age,race,hispanic,educ,empstat,hrs_wk,income,deg_bachelors,deg_masters,deg_profession,deg_phd,i_female,i_black,i_white,i_hispanic,i_workforce,i_employed
Female,46,White,Non-Hispanic,16,Not in labor force,0,0,1,0,0,0,1,0,1,0,0,0
Male,75,Black,Non-Hispanic,13,Not in labor force,0,2200,0,0,0,0,0,1,0,0,0,0
Male,53,White,Non-Hispanic,16,Employed,40,80000,1,0,0,0,0,0,1,0,1,1
Female,56,Chinese,Non-Hispanic,17,Employed,60,50600,1,0,0,1,1,0,0,0,1,1
Male,29,Other,Non-Hispanic,12,Unemployed,45,30000,0,0,0,0,0,0,0,0,1,0
Female,26,Other,Hispanic,4,Not in labor force,0,0,0,0,0,0,1,0,0,1,0,0
Female,35,White,Non-Hispanic,14,Employed,40,45000,0,0,0,0,1,0,1,0,1,1
Male,45,White,Non-Hispanic,13,Employed,40,281000,0,0,0,0,0,0,1,0,1,1
Female,48,White,Non-Hispanic,16,Not in labor force,21,9500,1,0,0,0,1,0,1,0,0,0
Female,52,Black,Non-Hispanic,16,Employed,50,49000,1,0,0,0,1,1,0,0,1,1
Male,67,White,Non-Hispanic,12,Not in labor force,0,97400,0,0,0,0,0,0,1,0,0,0
Male,39,White,Non-Hispanic,12,Employed,50,12000,0,0,0,0,0,0,1,0,1,1
Female,84,White,Non-Hispanic,12,Not in labor force,0,0,0,0,0,0,1,0,1,0,0,0
Female,48,White,Non-Hispanic,17,Employed,40,75000,1,1,0,0,1,0,1,0,1,1
Male,64,White,Non-Hispanic,12,Not in labor force,0,60000,0,0,0,0,0,0,1,0,0,0
Male,48,White,Non-Hispanic,13,Employed,50,140000,0,0,0,0,0,0,1,0,1,1
Female,62,White,Non-Hispanic,17,Employed,40,76400,1,1,0,0,1,0,1,0,1,1
Male,44,White,Non-Hispanic,13,Employed,80,140000,0,0,0,0,0,0,1,0,1,1
Female,23,White,Non-Hispanic,16,Employed,40,10000,1,0,0,0,1,0,1,0,1,1
Male,25,Other,Hispanic,16,Employed,40,20600,1,0,0,0,0,0,0,1,1,1
Male,70,White,Non-Hispanic,12,Not in labor force,0,12000,0,0,0,0,0,0,1,0,0,0
Male,70,White,Non-Hispanic,12,Employed,35,71000,0,0,0,0,0,0,1,0,1,1
Female,36,White,Non-Hispanic,16,Employed,40,19400,1,0,0,0,1,0,1,0,1,1
Female,48,White,Non-Hispanic,14,Not in labor force,0,0,0,0,0,0,1,0,1,0,0,0
Male,70,White,Non-Hispanic,12,Not in labor force,0,39300,0,0,0,0,0,0,1,0,0,0
Female,47,White,Non-Hispanic,16,Employed,40,65000,1,0,0,0,1,0,1,0,1,1
Male,39,Other,Hispanic,16,Employed,40,80000,1,0,0,0,0,0,0,1,1,1
Male,34,White,Non-Hispanic,16,Employed,50,30000,1,0,0,0,0,0,1,0,1,1
Male,19,White,Non-Hispanic,12,Not in labor force,15,8700,0,0,0,0,0,0,1,0,0,0
Male,74,Black,Non-Hispanic,12,Not in labor force,0,27600,0,0,0,0,0,1,0,0,0,0
Male,36,White,Non-Hispanic,13,Not in labor force,0,0,0,0,0,0,0,0,1,0,0,0
Male,28,Black,Non-Hispanic,12,Not in labor force,10,2130,0,0,0,0,0,1,0,0,0,0
Male,37,White,Non-Hispanic,14,Employed,40,72000,0,0,0,0,0,0,1,0,1,1
Female,79,White,Non-Hispanic,12,Not in labor force,0,20100,0,0,0,0,1,0,1,0,0,0
Male,55,AIAN,Non-Hispanic,12,Employed,50,47700,0,0,0,0,0,0,0,0,1,1
Female,29,White,Non-Hispanic,14,Employed,30,45000,0,0,0,0,1,0,1,0,1,1
Female,18,White,Non-Hispanic,12,Not in labor force,0,0,0,0,0,0,1,0,1,0,0,0
Male,64,Other,Non-Hispanic,14,Not in labor force,0,49000,0,0,0,0,0,0,0,0,0,0
Female,43,White,Non-Hispanic,16,Employed,40,50000,1,0,0,0,1,0,1,0,1,1
Female,53,Other,Non-Hispanic,14,Employed,40,110000,0,0,0,0,1,0,0,0,1,1
Female,50,White,Non-Hispanic,16,Employed,40,100000,1,0,0,0,1,0,1,0,1,1
Female,61,White,Non-Hispanic,17,Not in labor force,0,0,1,1,0,0,1,0,1,0,0,0
Female,55,White,Non-Hispanic,16,Not in labor force,24,24000,1,0,0,0,1,0,1,0,0,0
Male,81,White,Non-Hispanic,12,Not in labor force,0,28500,0,0,0,0,0,0,1,0,0,0
Male,29,White,Non-Hispanic,16,Employed,65,40000,1,0,0,0,0,0,1,0,1,1
Male,72,White,Non-Hispanic,16,Not in labor force,0,174000,1,0,0,0,0,0,1,0,0,0
Female,57,Other,Non-Hispanic,14,Employed,16,40000,0,0,0,0,1,0,0,0,1,1
Male,95,White,Non-Hispanic,12,Not in labor force,0,1400,0,0,0,0,0,0,1,0,0,0
Male,44,Black,Non-Hispanic,13,Employed,60,70000,0,0,0,0,0,1,0,0,1,1
Female,74,White,Non-Hispanic,14,Not in labor force,0,20300,0,0,0,0,1,0,1,0,0,0
Male,40,Black,Non-Hispanic,12,Employed,40,33000,0,0,0,0,0,1,0,0,1,1
Female,63,Other,Non-Hispanic,10,Not in labor force,0,18500,0,0,0,0,1,0,0,0,0,0
Female,73,Black,Non-Hispanic,12,Not in labor force,0,10100,0,0,0,0,1,1,0,0,0,0
Male,54,White,Non-Hispanic,17,Employed,50,200000,1,1,0,0,0,0,1,0,1,1
Male,69,White,Non-Hispanic,12,Employed,60,95200,0,0,0,0,0,0,1,0,1,1
Male,64,Black,Non-Hispanic,,Not in labor force,0,10300,0,0,0,0,0,1,0,0,0,0
Male,34,White,Non-Hispanic,12,Employed,40,60000,0,0,0,0,0,0,1,0,1,1
Female,55,White,Non-Hispanic,17,Not in labor force,0,28100,1,1,0,0,1,0,1,0,0,0
Male,34,White,Hispanic,13,Employed,12,12000,0,0,0,0,0,0,1,1,1,1
Female,84,White,Non-Hispanic,,Not in labor force,0,20000,0,0,0,0,1,0,1,0,0,0
Female,63,White,Non-Hispanic,12,Not in labor force,0,10300,0,0,0,0,1,0,1,0,0,0
Female,38,White,Non-Hispanic,16,Employed,40,65000,1,0,0,0,1,0,1,0,1,1
Female,20,Other,Non-Hispanic,13,Employed,16,3000,0,0,0,0,1,0,0,0,1,1
Female,79,Other,Non-Hispanic,12,Not in labor force,0,19400,0,0,0,0,1,0,0,0,0,0
Female,66,White,Non-Hispanic,12,Not in labor force,0,12000,0,0,0,0,1,0,1,0,0,0
Female,40,White,Non-Hispanic,13,Employed,18,19400,0,0,0,0,1,0,1,0,1,1
Female,50,Other,Hispanic,12,Not in labor force,0,0,0,0,0,0,1,0,0,1,0,0
Male,46,White,Non-Hispanic,12,Employed,40,56000,0,0,0,0,0,0,1,0,1,1
Female,20,White,Non-Hispanic,13,Employed,23,11600,0,0,0,0,1,0,1,0,1,1
Male,63,White,Non-Hispanic,12,Employed,38,47500,0,0,0,0,0,0,1,0,1,1
Female,66,White,Non-Hispanic,12,Employed,15,33400,0,0,0,0,1,0,1,0,1,1
Male,37,White,Non-Hispanic,13,Employed,40,81000,0,0,0,0,0,0,1,0,1,1
Female,23,White,Non-Hispanic,12,Employed,45,24100,0,0,0,0,1,0,1,0,1,1
Female,55,White,Non-Hispanic,17,Employed,40,70000,1,1,0,0,1,0,1,0,1,1
Male,62,White,Non-Hispanic,13,Employed,50,99000,0,0,0,0,0,0,1,0,1,1
Female,72,White,Non-Hispanic,12,Not in labor force,0,6400,0,0,0,0,1,0,1,0,0,0
Male,66,White,Non-Hispanic,12,Employed,20,44100,0,0,0,0,0,0,1,0,1,1
Male,69,White,Non-Hispanic,12,Employed,40,80000,0,0,0,0,0,0,1,0,1,1
Male,24,White,Non-Hispanic,12,Employed,45,125000,0,0,0,0,0,0,1,0,1,1
Male,25,Other,Hispanic,13,Not in labor force,0,1300,0,0,0,0,0,0,0,1,0,0
Female,66,White,Non-Hispanic,17,Employed,40,156400,1,0,1,0,1,0,1,0,1,1
Female,65,White,Non-Hispanic,16,Employed,40,85000,1,0,0,0,1,0,1,0,1,1
Male,31,Black,Non-Hispanic,12,Not in labor force,0,0,0,0,0,0,0,1,0,0,0,0
Female,35,Black,Non-Hispanic,16,Employed,50,15000,1,0,0,0,1,1,0,0,1,1
Male,60,White,Non-Hispanic,12,Not in labor force,0,30300,0,0,0,0,0,0,1,0,0,0
Female,59,White,Non-Hispanic,16,Employed,20,24000,1,0,0,0,1,0,1,0,1,1
Male,71,Other,Non-Hispanic,8,Not in labor force,0,6000,0,0,0,0,0,0,0,0,0,0
Male,36,White,Non-Hispanic,12,Employed,40,65000,0,0,0,0,0,0,1,0,1,1
Female,58,White,Non-Hispanic,12,Employed,40,52000,0,0,0,0,1,0,1,0,1,1
Female,57,White,Non-Hispanic,16,Employed,40,55000,1,0,0,0,1,0,1,0,1,1
Female,70,White,Non-Hispanic,12,Not in labor force,20,16900,0,0,0,0,1,0,1,0,0,0
Male,21,Other,Hispanic,12,Not in labor force,0,0,0,0,0,0,0,0,0,1,0,0
Female,32,Black,Non-Hispanic,,Employed,40,38620,0,0,0,0,1,1,0,0,1,1
Male,43,White,Non-Hispanic,12,Employed,60,109000,0,0,0,0,0,0,1,0,1,1
Female,30,White,Non-Hispanic,12,Employed,16,34000,0,0,0,0,1,0,1,0,1,1
Male,36,Other,Hispanic,16,Employed,40,64560,1,0,0,0,0,0,0,1,1,1
Male,58,White,Non-Hispanic,13,Employed,40,68600,0,0,0,0,0,0,1,0,1,1
Female,51,White,Non-Hispanic,17,Employed,50,130000,1,0,1,0,1,0,1,0,1,1
Female,24,Other,Hispanic,16,Employed,20,14000,1,0,0,0,1,0,0,1,1,1
Female,63,White,Non-Hispanic,13,Employed,36,45600,0,0,0,0,1,0,1,0,1,1
Male,60,Other,Hispanic,4,Employed,80,70000,0,0,0,0,0,0,0,1,1,1
Female,78,White,Non-Hispanic,12,Not in labor force,20,41000,0,0,0,0,1,0,1,0,0,0
Female,43,Other,Hispanic,14,Not in labor force,0,15400,0,0,0,0,1,0,0,1,0,0
Female,75,White,Non-Hispanic,16,Not in labor force,0,28500,1,0,0,0,1,0,1,0,0,0
Male,75,White,Non-Hispanic,17,Not in labor force,0,134200,1,0,1,0,0,0,1,0,0,0
Male,65,Other,Non-Hispanic,8,Not in labor force,0,0,0,0,0,0,0,0,0,0,0,0
Male,31,Black,Non-Hispanic,17,Employed,40,75000,1,0,0,1,0,1,0,0,1,1
Male,55,Other,Hispanic,17,Employed,50,200000,1,0,1,0,0,0,0,1,1,1
Male,41,White,Non-Hispanic,16,Not in labor force,20,10000,1,0,0,0,0,0,1,0,0,0
Female,44,Other,Hispanic,17,Employed,40,50000,1,1,0,0,1,0,0,1,1,1
Male,71,White,Non-Hispanic,12,Not in labor force,0,32800,0,0,0,0,0,0,1,0,0,0
Male,24,Other,Non-Hispanic,16,Not in labor force,40,30000,1,0,0,0,0,0,0,0,0,0
Female,37,Other,Hispanic,9,Not in labor force,0,0,0,0,0,0,1,0,0,1,0,0
Female,55,White,Non-Hispanic,14,Employed,40,80000,0,0,0,0,1,0,1,0,1,1
Male,48,Other,Non-Hispanic,16,Employed,40,150000,1,0,0,0,0,0,0,0,1,1
Male,19,White,Non-Hispanic,12,Employed,25,4000,0,0,0,0,0,0,1,0,1,1
Male,86,Other,Hispanic,8,Not in labor force,0,6000,0,0,0,0,0,0,0,1,0,0
Female,59,White,Non-Hispanic,12,Not in labor force,0,0,0,0,0,0,1,0,1,0,0,0
Female,39,White,Non-Hispanic,16,Employed,32,42000,1,0,0,0,1,0,1,0,1,1
Male,81,White,Non-Hispanic,12,Not in labor force,0,22500,0,0,0,0,0,0,1,0,0,0
Male,76,White,Non-Hispanic,12,Not in labor force,0,27600,0,0,0,0,0,0,1,0,0,0
Female,73,White,Non-Hispanic,13,Not in labor force,0,5900,0,0,0,0,1,0,1,0,0,0
Male,52,White,Non-Hispanic,17,Employed,40,571000,1,1,0,0,0,0,1,0,1,1
Female,44,White,Non-Hispanic,14,Not in labor force,0,0,0,0,0,0,1,0,1,0,0,0
Female,74,White,Non-Hispanic,12,Not in labor force,0,14000,0,0,0,0,1,0,1,0,0,0
Male,29,White,Non-Hispanic,17,Employed,40,54000,1,1,0,0,0,0,1,0,1,1
Male,32,Other,Non-Hispanic,13,Employed,49,41600,0,0,0,0,0,0,0,0,1,1
Male,21,Other,Non-Hispanic,11,Not in labor force,30,3500,0,0,0,0,0,0,0,0,0,0
Male,32,Other,Non-Hispanic,16,Employed,40,50000,1,0,0,0,0,0,0,0,1,1
Male,62,White,Non-Hispanic,14,Employed,40,46000,0,0,0,0,0,0,1,0,1,1
Male,44,White,Non-Hispanic,17,Employed,40,295000,1,0,1,0,0,0,1,0,1,1
Female,31,Other,Hispanic,17,Employed,32,55000,1,0,1,0,1,0,0,1,1,1
Female,23,White,Non-Hispanic,17,Employed,30,35000,1,1,0,0,1,0,1,0,1,1
Male,83,White,Non-Hispanic,12,Not in labor force,0,30000,0,0,0,0,0,0,1,0,0,0
Female,38,White,Non-Hispanic,12,Employed,40,32420,0,0,0,0,1,0,1,0,1,1
Male,64,Black,Non-Hispanic,17,Employed,40,100000,1,1,0,0,0,1,0,0,1,1
Male,52,Black,Non-Hispanic,13,Not in labor force,0,0,0,0,0,0,0,1,0,0,0,0
Female,19,White,Non-Hispanic,13,Unemployed,6,500,0,0,0,0,1,0,1,0,1,0
Male,49,Other,Non-Hispanic,17,Employed,25,6000,1,0,0,1,0,0,0,0,1,1
Female,30,Black,Non-Hispanic,12,Employed,40,18800,0,0,0,0,1,1,0,0,1,1
Female,21,White,Non-Hispanic,14,Employed,40,8000,0,0,0,0,1,0,1,0,1,1
Female,34,Other,Non-Hispanic,12,Employed,45,32900,0,0,0,0,1,0,0,0,1,1
Male,33,White,Non-Hispanic,17,Employed,50,175000,1,1,0,0,0,0,1,0,1,1
Male,35,White,Hispanic,13,Employed,40,48000,0,0,0,0,0,0,1,1,1,1
Male,80,White,Non-Hispanic,12,Not in labor force,0,17200,0,0,0,0,0,0,1,0,0,0
Female,35,White,Non-Hispanic,13,Employed,40,36000,0,0,0,0,1,0,1,0,1,1
Female,44,White,Non-Hispanic,17,Employed,43,94000,1,0,0,1,1,0,1,0,1,1
Female,52,Other,Hispanic,12,Employed,40,70000,0,0,0,0,1,0,0,1,1,1
Female,47,White,Non-Hispanic,12,Not in labor force,0,0,0,0,0,0,1,0,1,0,0,0
Female,69,Black,Non-Hispanic,16,Not in labor force,0,21400,1,0,0,0,1,1,0,0,0,0
Male,74,Other,Non-Hispanic,12,Not in labor force,0,0,0,0,0,0,0,0,0,0,0,0
Male,19,White,Non-Hispanic,12,Not in labor force,0,0,0,0,0,0,0,0,1,0,0,0
Male,65,Other,Non-Hispanic,16,Not in labor force,0,7800,1,0,0,0,0,0,0,0,0,0
Male,69,White,Non-Hispanic,13,Not in labor force,15,23450,0,0,0,0,0,0,1,0,0,0
Male,59,White,Non-Hispanic,12,Employed,40,37200,0,0,0,0,0,0,1,0,1,1
Male,44,White,Non-Hispanic,17,Employed,55,250000,1,0,1,0,0,0,1,0,1,1
Female,58,White,Non-Hispanic,16,Not in labor force,0,0,1,0,0,0,1,0,1,0,0,0
Male,23,Black,Non-Hispanic,13,Employed,40,20000,0,0,0,0,0,1,0,0,1,1
Male,75,Black,Non-Hispanic,12,Not in labor force,0,59300,0,0,0,0,0,1,0,0,0,0
Female,23,White,Non-Hispanic,16,Employed,48,70000,1,0,0,0,1,0,1,0,1,1
Female,27,White,Non-Hispanic,12,Employed,40,39000,0,0,0,0,1,0,1,0,1,1
Male,25,White,Non-Hispanic,16,Employed,40,60250,1,0,0,0,0,0,1,0,1,1
Male,50,White,Non-Hispanic,12,Employed,40,40000,0,0,0,0,0,0,1,0,1,1
Female,70,Black,Non-Hispanic,12,Not in labor force,0,0,0,0,0,0,1,1,0,0,0,0
Female,68,White,Non-Hispanic,12,Employed,16,34000,0,0,0,0,1,0,1,0,1,1
Male,75,White,Non-Hispanic,13,Not in labor force,0,26000,0,0,0,0,0,0,1,0,0,0
Male,19,White,Non-Hispanic,11,Employed,45,45000,0,0,0,0,0,0,1,0,1,1
Male,73,Other,Non-Hispanic,,Not in labor force,0,7300,0,0,0,0,0,0,0,0,0,0
Female,47,Black,Non-Hispanic,12,Employed,48,50000,0,0,0,0,1,1,0,0,1,1
Male,58,White,Non-Hispanic,12,Employed,60,50000,0,0,0,0,0,0,1,0,1,1
Female,37,Other,Hispanic,12,Employed,40,39000,0,0,0,0,1,0,0,1,1,1
Male,63,White,Non-Hispanic,12,Employed,40,188000,0,0,0,0,0,0,1,0,1,1
Male,48,Other,Non-Hispanic,16,Employed,30,20000,1,0,0,0,0,0,0,0,1,1
Male,74,White,Non-Hispanic,16,Not in labor force,0,17940,1,0,0,0,0,0,1,0,0,0
Female,44,White,Hispanic,12,Not in labor force,0,0,0,0,0,0,1,0,1,1,0,0
Female,72,White,Non-Hispanic,14,Not in labor force,0,27300,0,0,0,0,1,0,1,0,0,0
Female,69,White,Non-Hispanic,14,Not in labor force,0,29700,0,0,0,0,1,0,1,0,0,0
Male,55,Black,Non-Hispanic,12,Employed,40,95000,0,0,0,0,0,1,0,0,1,1
Female,87,Other,Non-Hispanic,17,Not in labor force,0,121200,1,0,1,0,1,0,0,0,0,0
Male,76,White,Non-Hispanic,16,Not in labor force,0,96200,1,0,0,0,0,0,1,0,0,0
Female,35,White,Non-Hispanic,12,Employed,40,33000,0,0,0,0,1,0,1,0,1,1
Female,27,Black,Non-Hispanic,13,Not in labor force,0,0,0,0,0,0,1,1,0,0,0,0
Male,60,White,Non-Hispanic,17,Employed,40,209000,1,1,0,0,0,0,1,0,1,1
Female,39,White,Non-Hispanic,13,Employed,26,2000,0,0,0,0,1,0,1,0,1,1
Male,79,White,Non-Hispanic,12,Employed,50,73600,0,0,0,0,0,0,1,0,1,1
Male,21,White,Non-Hispanic,12,Employed,30,19000,0,0,0,0,0,0,1,0,1,1
Female,60,White,Non-Hispanic,16,Employed,43,69000,1,0,0,0,1,0,1,0,1,1
Female,74,White,Non-Hispanic,12,Not in labor force,80,61600,0,0,0,0,1,0,1,0,0,0
Female,64,White,Non-Hispanic,13,Not in labor force,0,0,0,0,0,0,1,0,1,0,0,0
Male,23,AIAN,Hispanic,9,Employed,40,34300,0,0,0,0,0,0,0,1,1,1
Male,56,White,Non-Hispanic,14,Employed,50,90000,0,0,0,0,0,0,1,0,1,1
Male,69,White,Non-Hispanic,12,Employed,40,90050,0,0,0,0,0,0,1,0,1,1
Male,80,White,Non-Hispanic,17,Not in labor force,0,103200,1,1,0,0,0,0,1,0,0,0
Male,69,White,Non-Hispanic,12,Employed,8,31000,0,0,0,0,0,0,1,0,1,1
Male,35,White,Non-Hispanic,16,Employed,50,90000,1,0,0,0,0,0,1,0,1,1
Female,45,White,Non-Hispanic,14,Employed,40,26000,0,0,0,0,1,0,1,0,1,1
Female,55,White,Non-Hispanic,13,Employed,50,494200,0,0,0,0,1,0,1,0,1,1
Female,71,White,Non-Hispanic,16,Not in labor force,0,69630,1,0,0,0,1,0,1,0,0,0
Female,57,White,Non-Hispanic,14,Employed,40,93900,0,0,0,0,1,0,1,0,1,1
Male,50,White,Non-Hispanic,16,Employed,36,80000,1,0,0,0,0,0,1,0,1,1
Male,20,Black,Non-Hispanic,13,Unemployed,9,2000,0,0,0,0,0,1,0,0,1,0
Male,80,White,Non-Hispanic,12,Employed,75,64000,0,0,0,0,0,0,1,0,1,1
Female,50,White,Non-Hispanic,13,Employed,40,24000,0,0,0,0,1,0,1,0,1,1
Male,68,White,Non-Hispanic,16,Not in labor force,0,36300,1,0,0,0,0,0,1,0,0,0
Male,66,White,Non-Hispanic,13,Employed,40,45000,0,0,0,0,0,0,1,0,1,1
Female,58,White,Non-Hispanic,12,Employed,40,40000,0,0,0,0,1,0,1,0,1,1
Female,26,White,Non-Hispanic,16,Employed,50,36000,1,0,0,0,1,0,1,0,1,1
Male,19,Other,Hispanic,12,Not in labor force,0,0,0,0,0,0,0,0,0,1,0,0
Male,75,Other,Hispanic,,Not in labor force,0,8600,0,0,0,0,0,0,0,1,0,0
Male,75,White,Non-Hispanic,13,Not in labor force,0,87900,0,0,0,0,0,0,1,0,0,0
Male,65,White,Non-Hispanic,16,Not in labor force,0,10000,1,0,0,0,0,0,1,0,0,0
Male,44,White,Non-Hispanic,16,Employed,40,148000,1,0,0,0,0,0,1,0,1,1
Female,32,Other,Hispanic,16,Employed,40,43000,1,0,0,0,1,0,0,1,1,1
Male,31,White,Hispanic,16,Employed,80,348000,1,0,0,0,0,0,1,1,1,1
Female,70,White,Non-Hispanic,12,Not in labor force,0,23100,0,0,0,0,1,0,1,0,0,0
Female,67,White,Non-Hispanic,16,Not in labor force,0,96100,1,0,0,0,1,0,1,0,0,0
Male,69,White,Non-Hispanic,16,Employed,60,62000,1,0,0,0,0,0,1,0,1,1
Female,69,Other,Non-Hispanic,17,Employed,30,126400,1,0,1,0,1,0,0,0,1,1
Male,71,White,Non-Hispanic,12,Not in labor force,0,32600,0,0,0,0,0,0,1,0,0,0
Female,90,White,Non-Hispanic,8,Not in labor force,0,11600,0,0,0,0,1,0,1,0,0,0
Male,59,White,Non-Hispanic,12,Not in labor force,0,0,0,0,0,0,0,0,1,0,0,0
Male,45,White,Non-Hispanic,9,Employed,45,50000,0,0,0,0,0,0,1,0,1,1
Male,29,White,Non-Hispanic,16,Employed,40,115400,1,0,0,0,0,0,1,0,1,1
Male,58,White,Non-Hispanic,14,Employed,50,200000,0,0,0,0,0,0,1,0,1,1
Female,18,White,Non-Hispanic,12,Not in labor force,32,7000,0,0,0,0,1,0,1,0,0,0
Female,64,White,Non-Hispanic,12,Employed,44,40000,0,0,0,0,1,0,1,0,1,1
Male,68,White,Non-Hispanic,17,Not in labor force,0,14800,1,1,0,0,0,0,1,0,0,0
Male,78,White,Non-Hispanic,12,Not in labor force,0,51100,0,0,0,0,0,0,1,0,0,0
Female,88,White,Non-Hispanic,13,Not in labor force,0,34100,0,0,0,0,1,0,1,0,0,0
Male,38,Other,Hispanic,17,Employed,40,85000,1,0,0,1,0,0,0,1,1,1
Female,80,Black,Non-Hispanic,10,Employed,32,41000,0,0,0,0,1,1,0,0,1,1
Male,40,Black,Non-Hispanic,12,Employed,40,53000,0,0,0,0,0,1,0,0,1,1
Male,60,Other,Hispanic,8,Employed,60,35000,0,0,0,0,0,0,0,1,1,1
Male,44,White,Non-Hispanic,13,Unemployed,5,43110,0,0,0,0,0,0,1,0,1,0
Female,94,White,Non-Hispanic,16,Not in labor force,0,43400,1,0,0,0,1,0,1,0,0,0
Male,35,Black,Non-Hispanic,12,Employed,60,32000,0,0,0,0,0,1,0,0,1,1
Male,47,Other,Hispanic,13,Employed,40,39300,0,0,0,0,0,0,0,1,1,1
Female,48,Black,Non-Hispanic,,Employed,36,41000,0,0,0,0,1,1,0,0,1,1
Female,36,Black,Non-Hispanic,13,Employed,40,100000,0,0,0,0,1,1,0,0,1,1
Male,67,White,Non-Hispanic,12,Employed,5,208000,0,0,0,0,0,0,1,0,1,1
Female,62,White,Non-Hispanic,12,Not in labor force,0,7800,0,0,0,0,1,0,1,0,0,0
Female,80,Black,Non-Hispanic,13,Not in labor force,0,14900,0,0,0,0,1,1,0,0,0,0
Male,79,Black,Non-Hispanic,17,Not in labor force,0,19000,1,1,0,0,0,1,0,0,0,0
Female,63,White,Non-Hispanic,16,Not in labor force,0,57100,1,0,0,0,1,0,1,0,0,0
Female,55,Other,Hispanic,12,Employed,40,38000,0,0,0,0,1,0,0,1,1,1
Male,27,White,Non-Hispanic,14,Employed,40,45000,0,0,0,0,0,0,1,0,1,1
Female,79,White,Non-Hispanic,14,Not in labor force,8,90000,0,0,0,0,1,0,1,0,0,0
Male,25,White,Non-Hispanic,13,Employed,40,31200,0,0,0,0,0,0,1,0,1,1
Female,53,Other,Non-Hispanic,17,Employed,20,120000,1,0,1,0,1,0,0,0,1,1
Male,35,White,Non-Hispanic,12,Not in labor force,0,10800,0,0,0,0,0,0,1,0,0,0
Female,71,White,Non-Hispanic,16,Not in labor force,0,14900,1,0,0,0,1,0,1,0,0,0
Female,83,White,Non-Hispanic,10,Not in labor force,0,0,0,0,0,0,1,0,1,0,0,0
Female,37,Other,Hispanic,16,Not in labor force,0,0,1,0,0,0,1,0,0,1,0,0
Female,58,White,Non-Hispanic,16,Employed,38,107000,1,0,0,0,1,0,1,0,1,1
Female,47,White,Non-Hispanic,9,Not in labor force,0,1700,0,0,0,0,1,0,1,0,0,0
Female,26,Black,Non-Hispanic,12,Employed,40,40000,0,0,0,0,1,1,0,0,1,1
Female,80,White,Non-Hispanic,12,Not in labor force,0,11700,0,0,0,0,1,0,1,0,0,0
Female,63,White,Non-Hispanic,14,Not in labor force,12,10470,0,0,0,0,1,0,1,0,0,0
Female,19,White,Non-Hispanic,12,Employed,15,5610,0,0,0,0,1,0,1,0,1,1
Female,91,Black,Non-Hispanic,8,Not in labor force,0,18200,0,0,0,0,1,1,0,0,0,0
Male,42,White,Non-Hispanic,12,Employed,55,65000,0,0,0,0,0,0,1,0,1,1
Female,61,White,Hispanic,12,Not in labor force,0,12000,0,0,0,0,1,0,1,1,0,0
Female,25,Chinese,Non-Hispanic,16,Employed,40,115000,1,0,0,0,1,0,0,0,1,1
Male,40,White,Non-Hispanic,10,Employed,40,18000,0,0,0,0,0,0,1,0,1,1
Female,21,Other,Hispanic,13,Employed,26,14000,0,0,0,0,1,0,0,1,1,1
Male,72,Other,Hispanic,12,Employed,42,81300,0,0,0,0,0,0,0,1,1,1
Male,64,White,Non-Hispanic,14,Employed,48,127000,0,0,0,0,0,0,1,0,1,1
Male,64,White,Non-Hispanic,12,Not in labor force,42,90000,0,0,0,0,0,0,1,0,0,0
Female,73,Other,Non-Hispanic,12,Not in labor force,0,12800,0,0,0,0,1,0,0,0,0,0
Male,59,White,Non-Hispanic,17,Employed,40,101200,1,0,1,0,0,0,1,0,1,1
Female,63,White,Non-Hispanic,17,Not in labor force,0,81200,1,1,0,0,1,0,1,0,0,0
Female,76,White,Non-Hispanic,16,Not in labor force,0,52900,1,0,0,0,1,0,1,0,0,0
Male,66,Chinese,Non-Hispanic,17,Not in labor force,0,21800,1,1,0,0,0,0,0,0,0,0
Male,65,White,Non-Hispanic,12,Not in labor force,0,35700,0,0,0,0,0,0,1,0,0,0
Female,49,Black,Non-Hispanic,16,Employed,45,120000,1,0,0,0,1,1,0,0,1,1
Male,76,White,Non-Hispanic,16,Not in labor force,0,72200,1,0,0,0,0,0,1,0,0,0
Male,24,White,Non-Hispanic,13,Employed,50,60000,0,0,0,0,0,0,1,0,1,1
Female,31,Black,Non-Hispanic,16,Employed,35,70500,1,0,0,0,1,1,0,0,1,1
Female,48,White,Non-Hispanic,14,Employed,40,40000,0,0,0,0,1,0,1,0,1,1
Male,39,Other,Hispanic,4,Employed,48,21000,0,0,0,0,0,0,0,1,1,1
Female,20,White,Non-Hispanic,12,Employed,38,28000,0,0,0,0,1,0,1,0,1,1
Female,54,White,Non-Hispanic,12,Employed,40,13000,0,0,0,0,1,0,1,0,1,1
Female,59,White,Non-Hispanic,8,Not in labor force,0,10200,0,0,0,0,1,0,1,0,0,0
Female,94,White,Non-Hispanic,16,Not in labor force,0,42700,1,0,0,0,1,0,1,0,0,0
Female,74,White,Non-Hispanic,12,Not in labor force,0,29100,0,0,0,0,1,0,1,0,0,0
Male,18,White,Non-Hispanic,12,Not in labor force,25,-400,0,0,0,0,0,0,1,0,0,0
Male,73,Other,Non-Hispanic,17,Not in labor force,0,16800,1,1,0,0,0,0,0,0,0,0
Male,53,White,Non-Hispanic,9,Employed,39,85000,0,0,0,0,0,0,1,0,1,1
